Timestamp,#_slices,req_bw_per_slice,req_ue_per_slice,req_per_second,ul_per_app,dl_per_app,pdu_per_slice,latency_per_app,packet_loss_per_app,rtt_per_app,jitter_per_app,aggr_cpu,aggr_mem,aggr_disk,aggr_link_bw
1648998578,6,127,334,29,9,12,542,11.3,0.1,20.5,3.8,68.9,189.5,1505.9,998.1
1648998608,6,127,334,28,10,23,790,28.5,0.9,55.6,9.5,73.9,200.4,1627.2,1080
1648998638,6,127,334,27,9,15,509,17.4,0.3,34.1,5.8,68.8,189.4,1504,996.9
1648998668,6,127,334,29,9,12,503,12.5,0.3,31.1,4.2,68.5,188.8,1497.4,992.4
1648998698,6,127,334,29,11,16,653,22.1,1.1,43.4,7.4,71.5,195.3,1569.8,1041.3
1648998728,6,127,334,28,8,15,636,15.6,0.4,28.6,5.2,69.9,191.9,1532.1,1015.9
1648998758,6,127,334,29,6,15,512,19.3,0.1,46.3,6.4,68.4,188.6,1495.5,991.2
1648998788,6,127,334,27,6,13,536,20,0.2,35.4,6.7,67.6,186.9,1476.2,978.1
1648998818,6,127,334,28,10,17,806,27.3,1.3,68.1,9.1,72.7,197.7,1597,1059.6
1648998848,6,127,334,27,11,16,575,14.4,0.1,24.5,4.8,70.4,192.8,1542.4,1022.8
1648998878,6,127,334,27,9,16,626,16.4,0.2,37.6,5.5,70.2,192.4,1537.6,1019.5
1648998908,6,127,334,29,16,23,766,17.3,0.1,28.2,5.8,76.1,204.9,1678.2,1114.4
1648998938,6,127,334,28,7,16,528,11.7,0.2,20.7,3.9,68.9,189.6,1506.6,998.7
1648998968,6,127,334,29,13,15,678,24.1,0.7,60,8,72.3,196.8,1587.4,1053.1
1648998998,6,127,334,29,9,18,800,20.7,1.1,48.7,6.9,72.8,198,1600,1061.6
1648999028,6,127,334,28,12,19,826,26.6,1.2,45.4,8.9,74.1,200.8,1631.4,1082.8
1648999058,6,127,334,27,8,18,649,16.2,0.3,33,5.4,70.6,193.4,1548.7,1027.1
1648999088,6,127,334,29,13,19,696,20.9,1.2,40.7,7,73.5,199.5,1617.3,1073.3
1648999118,6,127,334,27,9,24,781,16.9,0.1,37.8,5.6,73.7,199.9,1621.3,1076
1648999148,6,127,334,28,9,19,661,23.3,0.6,51.1,7.8,71.6,195.4,1571.6,1042.5
1648999178,6,127,334,29,15,16,779,22.1,1.3,47.1,7.4,74.2,200.9,1633.4,1084.2
1648999208,6,127,334,28,9,20,755,17.2,0.1,32.6,5.7,72.7,197.8,1598,1060.3
1648999238,6,127,334,27,9,22,823,31.6,0.6,55.6,10.5,73.6,199.6,1618.5,1074.1
1648999268,6,127,334,28,11,21,743,14.9,0,22.9,5,73.5,199.5,1617.3,1073.3
1648999298,6,127,334,27,12,17,676,19,0.2,29.4,6.3,72,196.2,1580.5,1048.5
1648999328,6,127,334,28,7,16,530,18.2,0.4,42.6,6.1,69.1,190,1511.4,1001.9
1648999358,6,127,334,28,9,16,631,14.6,0.2,23.7,4.9,70.7,193.4,1549.3,1027.4
1648999388,6,127,334,28,9,15,729,18.7,0,36.5,6.2,71.3,194.8,1564.6,1037.8
1648999418,6,127,334,27,8,18,681,26.9,0.6,67.1,9,71,194.2,1557.9,1033.2
1648999448,6,127,334,29,9,16,645,17.7,0.3,32.3,5.9,71.1,194.3,1558.6,1033.7
1648999478,6,127,334,29,12,16,717,23.9,0.7,37.2,8,72.7,197.8,1598.2,1060.4
1648999508,6,127,334,27,10,18,711,25.9,1.3,58.2,8.6,72,196.2,1580.3,1048.3
1648999538,6,127,334,28,12,23,775,26,0.5,46.4,8.7,74.7,202.1,1646.3,1092.9
1648999568,6,127,334,29,9,14,673,25.4,0.7,63.1,8.5,70.8,193.7,1552.8,1029.8
1648999598,6,127,334,28,13,18,750,18.8,0,28.9,6.3,73.6,199.6,1619,1074.4
1648999628,6,127,334,29,11,15,641,14.1,0.3,31.5,4.7,71.5,195.3,1569.8,1041.3
1648999658,6,127,334,28,13,18,659,16.3,0.4,26.1,5.4,72.8,198.1,1601.3,1062.5
1648999688,6,127,334,28,10,19,709,24.1,0.8,41.5,8,72.6,197.4,1594.3,1057.8
1648999718,6,127,334,28,14,22,802,26.6,1.1,55,8.9,75.5,203.7,1664.3,1105
1648999748,6,127,334,29,9,16,557,13.5,0.1,23,4.5,70.3,192.7,1541.6,1022.3
1648999778,6,127,334,28,10,19,722,22.3,0.6,36.8,7.4,72.7,197.7,1597.1,1059.7
1648999808,6,127,334,29,16,22,785,20.4,1.3,32.1,6.8,76.3,205.3,1682.8,1117.5
1648999838,6,127,334,28,15,17,716,19.3,0.5,42.5,6.4,73.8,200.1,1623.7,1077.6
1648999868,6,127,334,28,10,17,762,29.6,0.6,73.8,9.9,72.5,197.4,1593.9,1057.5
1648999898,6,127,334,29,14,25,831,21.2,0.7,40.8,7.1,76.8,206.4,1694.8,1125.6
1648999928,6,127,334,29,10,16,693,17.2,0,34.9,5.7,72,196.3,1581.3,1049
1648999958,6,127,334,28,9,17,676,15.4,0.5,30.6,5.1,71.5,195.2,1569.3,1041
1648999988,6,127,334,28,9,24,825,21.7,0.8,37.5,7.2,74.6,201.8,1643.6,1091
1649000018,6,127,334,28,8,18,691,25.1,1.4,61.1,8.4,71.6,195.3,1570.6,1041.8
1649000048,6,127,334,29,11,19,635,25.2,0.7,42.8,8.4,72.6,197.5,1594.6,1058
1649000078,6,127,334,28,12,17,770,22.3,0.8,51.5,7.4,73.4,199.2,1613.7,1070.9
1649000108,6,127,334,28,14,19,746,22.6,1.4,45.1,7.5,74.3,201.2,1636.3,1086.1
1649000138,6,127,334,29,13,17,779,25.9,0.6,52.5,8.6,74,200.6,1629.9,1081.8
1649000168,6,127,334,27,7,12,576,13.7,0.4,24,4.6,68.4,188.6,1495.5,991.2
1649000198,6,127,334,29,11,18,826,25.2,1,61.8,8.4,74.1,200.6,1630.2,1082
1649000228,6,127,334,28,9,16,635,23.9,1.5,47.2,8,71,194.1,1556.6,1032.4
1649000258,6,127,334,28,7,18,599,19.5,0.3,34.5,6.5,70.5,193,1544.8,1024.4
1649000288,6,127,334,28,8,18,689,14.4,0,27.9,4.8,71.6,195.5,1572.3,1043
1649000318,6,127,334,28,12,20,726,24.4,0.6,55.1,8.1,73.8,200.1,1624.2,1077.9
1649000348,6,127,334,28,9,16,749,19.9,0.4,42.2,6.6,72,196.3,1581.4,1049.1
1649000378,6,127,334,29,12,19,653,13.3,0.1,32.2,4.4,73.2,198.7,1608.6,1067.4
1649000408,6,127,334,29,10,13,592,12,0.1,23.8,4,70.4,192.9,1543.6,1023.6
1649000438,6,127,334,29,14,19,748,26.6,1.2,51.4,8.9,74.7,202,1645.2,1092.1
1649000468,6,127,334,29,9,22,760,27.4,0.6,54,9.1,73.9,200.3,1625.9,1079.1
1649000498,6,127,334,27,9,19,791,15.9,0.3,36.9,5.3,72.9,198.1,1602.2,1063.1
1649000528,6,127,334,29,14,18,693,23,1.3,49.7,7.7,74,200.6,1629.4,1081.5
1649000558,6,127,334,29,11,21,753,23.9,0.7,57.2,8,74.3,201.2,1636.5,1086.2
1649000588,6,127,334,27,11,22,723,21.5,0.9,50.7,7.2,73.8,200,1623.4,1077.4
1649000618,6,127,334,29,15,21,748,25.2,1.2,55,8.4,75.6,204,1667.3,1107
1649000648,6,127,334,27,7,17,591,14,0.4,28.4,4.7,70,192,1532.9,1016.4
1649000678,6,127,334,27,14,15,654,17.5,0.1,40.8,5.8,72.4,197.1,1590.4,1055.2
1649000708,6,127,334,28,11,16,632,20.2,0.5,39.5,6.7,71.7,195.6,1574,1044.1
1649000738,6,127,334,27,6,14,538,19.8,0.2,31.1,6.6,68.4,188.6,1495.5,991.2
1649000768,6,127,334,27,14,23,767,21.8,1.3,32.9,7.3,75.4,203.6,1662.8,1104
1649000798,6,127,334,29,11,21,712,24.7,1.3,42.7,8.2,73.9,200.4,1627.6,1080.2
1649000828,6,127,334,28,11,15,513,15,0.4,27.3,5,70.5,193,1544.3,1024.1
1649000858,6,127,334,28,11,17,763,17.5,0.3,38.1,5.8,73.2,198.9,1610.6,1068.8
1649000888,6,127,334,28,8,19,704,20.2,0.9,47.7,6.7,72.2,196.7,1585.9,1052.1
1649000918,6,127,334,29,14,17,703,20.7,1.2,38.8,6.9,74,200.4,1627.8,1080.4
1649000948,6,127,334,29,8,17,594,18.8,0.4,35.8,6.3,71,194,1556.3,1032.1
1649000978,6,127,334,27,9,20,661,16,0.4,30.8,5.3,72.1,196.5,1584.2,1050.9
1649001008,6,127,334,29,8,12,521,16.1,0.1,26.3,5.4,69,190,1510.5,1001.3
1649001038,6,127,334,27,9,15,606,23.9,0.6,38.1,8,70.4,192.8,1542.3,1022.7
1649001068,6,127,334,29,8,19,663,16.6,0.2,36,5.5,72.1,196.5,1583.2,1050.3
1649001098,6,127,334,27,12,14,626,20.9,1,49.3,7,71.3,194.8,1564.6,1037.8
1649001128,6,127,334,28,10,15,576,17.5,0.2,43.7,5.8,70.8,193.7,1552.2,1029.4
1649001158,6,127,334,27,8,20,696,23.7,0.8,46,7.9,72.2,196.7,1586,1052.2
1649001188,6,127,334,27,13,21,717,26.7,1.5,62.9,8.9,74.3,201.2,1636.3,1086.1
1649001218,6,127,334,27,7,14,599,15.7,0.4,25,5.2,69.5,190.9,1521.1,1008.4
1649001248,6,127,334,29,15,19,762,21.7,1.4,52.2,7.2,75.4,203.5,1662.7,1103.9
1649001278,6,127,334,29,9,18,689,15.4,0,24.4,5.1,72.5,197.3,1593,1056.9
1649001308,6,127,334,29,15,24,823,20.3,0.8,34.5,6.8,77.2,207.4,1705.8,1133
1649001338,6,127,334,28,7,16,648,14.3,0.3,24,4.8,70.7,193.5,1550,1027.9
1649001368,6,127,334,27,9,13,583,13.7,0.1,27.7,4.6,69.8,191.5,1527.5,1012.8
1649001398,6,127,334,28,9,16,667,22.4,0.8,42.3,7.5,71.5,195.3,1570,1041.4
1649001428,6,127,334,29,12,19,769,17.3,0.2,26.4,5.8,74.6,201.7,1642.4,1090.3
1649001458,6,127,334,28,9,19,625,22.6,1.4,50.2,7.5,72,196.3,1580.9,1048.8
1649001488,6,127,334,29,8,16,665,14.4,0.3,24,4.8,71.5,195.3,1570.1,1041.4
1649001518,6,127,334,28,10,12,577,12.9,0.4,24.4,4.3,70.1,192.3,1536.7,1018.9
1649001548,6,127,334,28,11,21,739,18.6,0.1,41.1,6.2,74.2,201,1633.6,1084.3
1649001578,6,127,334,29,12,15,725,16.5,0,36.6,5.5,73.2,198.8,1609,1067.7
1649001608,6,127,334,28,9,18,767,25.6,0.8,41.8,8.5,73,198.5,1605.9,1065.6
1649001638,6,127,334,28,11,19,787,25.1,1.2,55.2,8.4,74.1,200.8,1632.1,1083.3
1649001668,6,127,334,29,10,17,577,18.3,0,35.7,6.1,71.7,195.5,1572.8,1043.3
1649001698,6,127,334,29,11,17,692,16.1,0.4,25.8,5.4,73,198.5,1605.8,1065.5
1649001728,6,127,334,29,12,16,654,21.3,1.2,46.9,7.1,72.9,198.1,1601.7,1062.7
1649001758,6,127,334,28,10,17,551,21.8,1.3,40.2,7.3,71.2,194.7,1563,1036.7
1649001788,6,127,334,28,10,16,527,15,0.5,24.9,5,70.8,193.7,1551.8,1029.1
1649001818,6,127,334,28,9,17,593,22.5,1.3,34.1,7.5,71.3,194.8,1564.2,1037.5
1649001848,6,127,334,29,14,16,674,18.4,0.2,45.9,6.1,73.7,199.9,1621.9,1076.4
1649001878,6,127,334,28,11,19,777,24.8,0.9,40.4,8.3,74.1,200.8,1632.1,1083.3
1649001908,6,127,334,28,12,18,686,18.4,0.2,38.6,6.1,73.4,199.2,1614.3,1071.3
1649001938,6,127,334,28,9,18,705,14.3,0.1,30,4.8,72.6,197.5,1594.5,1057.9
1649001968,6,127,334,27,11,19,790,22.7,1.1,37.3,7.6,74,200.5,1628.6,1080.9
1649001998,6,127,334,27,13,18,631,23.1,0.8,36.8,7.7,73,198.3,1604,1064.3
1649002028,6,127,334,29,9,20,808,18.6,0.1,32.4,6.2,74.4,201.3,1637.3,1086.8
1649002058,6,127,334,28,16,23,811,16.7,0.3,36,5.6,77.2,207.4,1705.3,1132.7
1649002088,6,127,334,28,9,17,708,22.2,1.4,53.8,7.4,72.4,197.2,1591.4,1055.8
1649002118,6,127,334,28,6,14,506,13.4,0.1,22.7,4.5,68.8,189.5,1505.6,998
1649002148,6,127,334,27,14,21,815,30.4,1.2,45.8,10.1,75.8,204.4,1672.1,1110.2
1649002178,6,127,334,29,8,19,669,16.1,0.1,32.2,5.4,72.5,197.3,1593.1,1057
1649002208,6,127,334,29,8,14,546,15.7,0.5,31.7,5.2,70.1,192.3,1536.5,1018.8
1649002238,6,127,334,28,7,17,552,20.8,0.8,48.1,6.9,70.3,192.7,1541.5,1022.2
1649002268,6,127,334,28,12,20,751,26.8,0.6,49.9,8.9,74.6,201.8,1642.5,1090.3
1649002298,6,127,334,27,15,23,760,25.1,1,41,8.4,76.1,205.1,1680,1115.6
1649002328,6,127,334,29,7,16,637,19.2,0.1,47.2,6.4,71.2,194.6,1562.4,1036.3
1649002358,6,127,334,27,11,16,572,19.2,0,44.6,6.4,71.4,195.1,1567.6,1039.8
1649002388,6,127,334,28,12,18,778,19.7,0,35.2,6.6,74.4,201.4,1638.6,1087.7
1649002418,6,127,334,29,11,21,782,21.4,0.9,48.1,7.1,75.1,202.9,1655.7,1099.2
1649002448,6,127,334,28,8,16,721,23.9,1,43.1,8,72.1,196.4,1582.4,1049.8
1649002478,6,127,334,29,9,21,832,32,0.9,54.9,10.7,74.9,202.5,1650.7,1095.8
1649002508,6,127,334,29,12,16,641,13.2,0.5,20.1,4.4,72.9,198.2,1603.1,1063.7
1649002538,6,127,334,29,11,20,826,23.5,1.4,43.5,7.8,75.3,203.2,1659.3,1101.6
1649002568,6,127,334,28,9,11,515,15.6,0.4,34.6,5.2,69.3,190.4,1515.7,1004.8
1649002598,6,127,334,29,9,19,660,14.9,0.4,28.7,5,72.8,198.1,1601.3,1062.5
1649002628,6,127,334,29,9,15,558,17.8,0.2,28.5,5.9,71,194.1,1557.4,1032.9
1649002658,6,127,334,28,7,14,641,13.3,0.1,32,4.4,70.6,193.2,1547.2,1026
1649002688,6,127,334,29,13,20,801,27.1,0.9,43.4,9,75.8,204.4,1671.9,1110.1
1649002718,6,127,334,28,10,17,773,29.5,1,67.2,9.8,73.5,199.5,1617.8,1073.6
1649002748,6,127,334,29,13,19,649,19.9,0.3,37.7,6.6,74.2,200.9,1632.9,1083.8
1649002778,6,127,334,28,14,16,726,23.3,0.8,44.3,7.8,74.2,200.9,1633.4,1084.2
1649002808,6,127,334,27,13,20,652,17.7,0.4,29.2,5.9,73.9,200.4,1627,1079.8
1649002838,6,127,334,27,13,18,656,16,0.3,26.8,5.3,73.5,199.4,1615.9,1072.3
1649002868,6,127,334,29,11,19,657,15.6,0,32.4,5.2,73.6,199.6,1618.7,1074.3
1649002898,6,127,334,27,10,14,568,14.1,0.2,32.5,4.7,70.7,193.4,1549,1027.2
1649002928,6,127,334,28,13,20,793,26.5,0.6,40.9,8.8,75.6,203.9,1666.1,1106.2
1649002958,6,127,334,28,11,14,650,19.3,0.1,35.9,6.4,72.1,196.5,1583.2,1050.3
1649002988,6,127,334,28,13,19,687,24.3,1.4,57.2,8.1,74.3,201.3,1637,1086.6
1649003018,6,127,334,28,7,17,571,13.1,0.1,31.3,4.4,70.8,193.7,1552.1,1029.3
1649003048,6,127,334,29,10,20,771,20.2,1.3,41.1,6.7,74.6,201.9,1643.7,1091.1
1649003078,6,127,334,28,11,16,547,11.9,0.4,21.1,4,71.6,195.5,1572.7,1043.2
1649003108,6,127,334,28,15,21,811,19,0.2,38.4,6.3,76.6,206.2,1691.9,1123.6
1649003138,6,127,334,29,13,17,827,32.6,0.6,62,10.9,75.4,203.5,1661.8,1103.3
1649003168,6,127,334,29,15,20,790,22.4,1.2,48.8,7.5,76.5,205.8,1687.6,1120.7
1649003198,6,127,334,28,8,13,518,14.9,0.3,25,5,69.6,191.2,1524.6,1010.8
1649003228,6,127,334,27,11,17,569,14.6,0.5,25.4,4.9,71.9,196.1,1579.4,1047.7
1649003258,6,127,334,28,8,18,738,24.7,1,38.5,8.2,73,198.4,1604.5,1064.7
1649003288,6,127,334,28,9,14,601,17.2,0.2,32.9,5.7,71.1,194.3,1558.8,1033.8
1649003318,6,127,334,27,11,19,633,15.6,0.4,28.8,5.2,73,198.4,1605.2,1065.2
1649003348,6,127,334,28,7,18,647,17.6,0.4,42.2,5.9,71.8,195.9,1576.7,1045.9
1649003378,6,127,334,27,11,16,717,17.7,0.5,37.4,5.9,73,198.5,1605.6,1065.4
1649003408,6,127,334,28,7,16,516,14.9,0.2,29.8,5,70.1,192.3,1536.3,1018.7
1649003438,6,127,334,28,11,15,562,11.9,0.1,26.8,4,71.6,195.5,1572.2,1042.9
1649003468,6,127,334,29,11,20,810,18.5,0.3,28.6,6.2,75.4,203.5,1662.3,1103.6
1649003498,6,127,334,29,11,20,818,29.1,0.6,50.9,9.7,75.5,203.7,1664,1104.8
1649003528,6,127,334,29,12,16,744,27.5,1.2,62.5,9.2,74.2,201,1634.1,1084.7
1649003558,6,127,334,29,8,14,590,15.5,0.2,25.5,5.2,71,194.1,1556.8,1032.5
1649003588,6,127,334,28,14,19,678,17.8,0.3,31.1,5.9,74.8,202.2,1647.3,1093.6
1649003618,6,127,334,28,17,21,816,24.8,0.7,58,8.3,77.5,208.1,1713.2,1138
1649003648,6,127,334,27,9,15,636,21.4,0.7,47.6,7.1,71.5,195.1,1568.2,1040.2
1649003678,6,127,334,28,11,17,727,19.7,0.3,35.7,6.6,73.7,199.9,1622.2,1076.6
1649003708,6,127,334,28,8,13,597,17.3,0.3,32.2,5.8,70.5,193.1,1546.1,1025.3
1649003738,6,127,334,29,9,14,508,12.7,0.5,31.3,4.2,70.6,193.2,1547,1025.9
1649003768,6,127,334,29,7,17,600,23.9,1.1,41.5,8,71.5,195.2,1569,1040.7
1649003798,6,127,334,28,11,21,729,26.6,1.4,49.7,8.9,74.7,202.1,1646.5,1093
1649003828,6,127,334,28,14,16,753,27.1,0.8,41.4,9,74.8,202.2,1647.9,1093.9
1649003858,6,127,334,27,10,13,558,17.9,0.1,44.2,6,70.7,193.4,1549.4,1027.5
1649003888,6,127,334,27,11,23,832,22.6,0.8,46.8,7.5,76,204.8,1676.7,1113.4
1649003918,6,127,334,27,12,15,620,13.6,0.3,30.7,4.5,72.4,197.1,1590.8,1055.4
1649003948,6,127,334,27,8,14,577,22.9,1.2,50.4,7.6,70.4,192.9,1543.6,1023.6
1649003978,6,127,334,28,7,13,517,14.9,0.1,32.6,5,69.6,191.1,1522.9,1009.6
1649004008,6,127,334,28,10,23,769,23.8,1.2,40.6,7.9,75.4,203.4,1661.3,1103
1649004038,6,127,334,28,8,16,631,16.3,0.4,32.1,5.4,71.7,195.6,1573.6,1043.8
1649004068,6,127,334,27,10,21,830,31,1,61.3,10.3,75.2,203,1656.4,1099.6
1649004098,6,127,334,28,10,18,780,20.9,1.4,50.2,7,74.2,201,1633.9,1084.5
1649004128,6,127,334,29,10,17,640,14.7,0.4,28.2,4.9,73,198.5,1605.9,1065.6
1649004158,6,127,334,29,10,14,557,13.8,0.1,33,4.6,71.5,195.3,1569.9,1041.3
1649004188,6,127,334,29,8,14,507,10.2,0.4,20.9,3.4,70.4,192.9,1543.1,1023.2
1649004218,6,127,334,28,9,19,632,24.8,0.8,41.2,8.3,72.9,198.1,1601.8,1062.9
1649004248,6,127,334,27,8,16,712,14.7,0.2,36.5,4.9,72.2,196.8,1587.1,1052.9
1649004278,6,127,334,28,11,19,773,27.9,1.2,61.7,9.3,74.8,202.3,1648.4,1094.3
1649004308,6,127,334,29,8,22,708,19.3,0.4,32.7,6.4,74.2,201,1634.6,1085
1649004338,6,127,334,28,8,13,506,14.7,0.1,23.4,4.9,69.9,191.8,1530.6,1014.8
1649004368,6,127,334,28,9,17,783,22.8,1,55.1,7.6,73.7,200,1622.7,1077
1649004398,6,127,334,29,9,15,506,15.9,0.2,26.7,5.3,71,194.1,1556.8,1032.5
1649004428,6,127,334,28,14,17,798,30,0.6,71.6,10,75.6,204,1668,1107.5
1649004458,6,127,334,29,10,15,570,21.5,0.6,34.6,7.2,72,196.2,1580.8,1048.7
1649004488,6,127,334,28,11,15,616,19.7,0.3,39.5,6.6,72.5,197.3,1592.5,1056.6
1649004518,6,127,334,27,10,15,703,25.1,1.4,46.4,8.4,72.7,197.7,1597.2,1059.7
1649004548,6,127,334,28,9,16,628,17.7,0.4,32.5,5.9,72.2,196.6,1585.2,1051.6
1649004578,6,127,334,27,10,16,706,21.3,1,51.3,7.1,73,198.3,1603.8,1064.2
1649004608,6,127,334,27,9,14,577,20.3,0.6,35.7,6.8,70.9,194,1555.9,1031.9
1649004638,6,127,334,27,7,14,621,16.2,0.4,30.1,5.4,70.7,193.4,1549.5,1027.6
1649004668,6,127,334,28,10,22,790,30.7,1,73.4,10.2,75.5,203.7,1664.2,1104.9
1649004698,6,127,334,29,10,16,791,19.3,0,38,6.4,74.3,201.1,1634.9,1085.2
1649004728,6,127,334,29,13,14,650,14.2,0,34.4,4.7,73.6,199.6,1618.3,1074
1649004758,6,127,334,29,8,13,544,11.6,0,20.1,3.9,70.7,193.4,1549.5,1027.5
1649004788,6,127,334,28,9,15,606,13.1,0.1,23.2,4.4,71.8,195.9,1576.6,1045.8
1649004818,6,127,334,27,10,15,519,11.2,0.5,18.8,3.7,71.1,194.3,1559.3,1034.2
1649004848,6,127,334,28,9,18,626,23.6,0.9,47.3,7.9,72.7,197.8,1598.8,1060.8
1649004878,6,127,334,29,10,18,631,13.7,0.5,24.6,4.6,73.4,199.2,1614.2,1071.2
1649004908,6,127,334,27,13,15,651,16,0,28.5,5.3,73.3,199,1611.9,1069.7
1649004938,6,127,334,28,11,15,676,21.7,0.5,32.8,7.2,73.1,198.6,1607.7,1066.8
1649004968,6,127,334,27,11,14,649,13.8,0.4,21.7,4.6,72.4,197,1589.6,1054.6
1649004998,6,127,334,28,11,19,771,26.9,1.1,56.4,9,75,202.6,1652.3,1096.9
1649005028,6,127,334,27,10,15,640,22.7,0.8,45.2,7.6,72.3,196.9,1587.8,1053.4
1649005058,6,127,334,29,11,13,556,16.1,0.3,34,5.4,71.9,196,1578.1,1046.9
1649005088,6,127,334,28,9,21,750,20.2,0.8,48,6.7,74.7,202.1,1645.9,1092.6
1649005118,6,127,334,28,10,14,599,19.1,0.5,43.1,6.4,71.9,196.1,1579.2,1047.6
1649005148,6,127,334,28,10,12,558,18.2,0.4,43.3,6.1,71,194.2,1558.3,1033.5
1649005178,6,127,334,27,8,19,723,26.5,0.9,51.8,8.8,73.4,199.2,1613.8,1070.9
1649005208,6,127,334,28,7,13,517,16.8,0.2,41.9,5.6,69.9,191.8,1531.5,1015.4
1649005238,6,127,334,28,13,14,656,16.3,0.5,37.8,5.4,73.4,199.3,1615.5,1072.1
1649005268,6,127,334,27,13,17,738,18,0.3,36.3,6,74.7,202,1644.9,1091.9
1649005298,6,127,334,27,8,16,551,21.6,1.4,43.6,7.2,71.1,194.2,1558.5,1033.6
1649005328,6,127,334,28,15,15,738,21.6,0.9,44.3,7.2,75.2,203.1,1657.4,1100.3
1649005358,6,127,334,28,11,20,685,21.8,1.4,39.5,7.3,74.6,201.9,1643.8,1091.2
1649005388,6,127,334,29,12,15,674,24.7,0.7,46.3,8.2,73.9,200.3,1625.8,1079.1
1649005418,6,127,334,28,10,15,524,14.6,0.3,30.6,4.9,71.6,195.4,1571,1042.1
1649005448,6,127,334,29,17,20,827,26.3,0.8,59.1,8.8,78.2,209.5,1728.8,1148.5
1649005478,6,127,334,27,14,19,738,22.8,0.7,45,7.6,75.6,203.9,1667,1106.8
1649005508,6,127,334,27,16,19,756,23.3,1.1,45,7.8,76.4,205.7,1686.8,1120.2
1649005538,6,127,334,27,12,19,763,25.4,1.4,53.5,8.5,75.2,203,1656.5,1099.7
1649005568,6,127,334,28,12,15,670,19.4,0.4,36.7,6.5,73.6,199.6,1618.7,1074.2
1649005598,6,127,334,29,6,15,511,13.5,0.4,29.9,4.5,70.4,192.8,1542.6,1022.9
1649005628,6,127,334,27,16,22,778,20.7,1.2,40.4,6.9,77.5,207.9,1711.7,1137
1649005658,6,127,334,28,13,19,762,24,1.3,49.7,8,75.8,204.4,1672.7,1110.7
1649005688,6,127,334,28,8,18,661,17.3,0.1,40.3,5.8,73,198.4,1604.9,1065
1649005718,6,127,334,27,15,21,740,29.5,0.8,68,9.8,76.5,205.9,1689.5,1122
1649005748,6,127,334,27,9,17,693,20,0.1,35.1,6.7,73.1,198.6,1607.6,1066.8
1649005778,6,127,334,28,7,15,595,20.7,0.6,50.8,6.9,71.3,194.8,1564.7,1037.8
1649005808,6,127,334,27,10,23,788,24.6,0.8,58.8,8.2,75.8,204.4,1672.1,1110.2
1649005838,6,127,334,29,12,19,669,13.4,0.2,26.6,4.5,74.9,202.5,1650.8,1095.9
1649005868,6,127,334,29,7,12,585,19.1,0.5,46.8,6.4,70.7,193.6,1550.9,1028.5
1649005898,6,127,334,28,14,20,748,19.3,0.4,32.7,6.4,76.3,205.4,1683.6,1118
1649005928,6,127,334,29,17,18,815,27.7,0.9,60.5,9.2,77.8,208.5,1718.5,1141.6
1649005958,6,127,334,29,14,24,831,28.7,0.8,50.8,9.6,78.4,209.9,1734,1152
1649005988,6,127,334,29,12,18,748,18.2,0,44.9,6.1,75.5,203.7,1664.2,1104.9
1649006018,6,127,334,28,7,17,622,17.5,0.5,30.1,5.8,72.1,196.6,1584.7,1051.3
1649006048,6,127,334,28,14,18,830,28,0.6,67.3,9.3,76.6,206.1,1691.6,1123.4
1649006078,6,127,334,29,10,22,758,23.8,0.9,52.9,7.9,75.9,204.6,1674.3,1111.7
1649006108,6,127,334,28,7,14,562,17.1,0.1,26.1,5.7,70.9,193.8,1553.7,1030.4
1649006138,6,127,334,27,8,17,669,18.2,0.5,42.8,6.1,72.6,197.6,1596.6,1059.3
1649006168,6,127,334,29,10,14,663,15.9,0.2,32.3,5.3,73,198.5,1605.8,1065.6
1649006198,6,127,334,28,15,24,807,31.7,1.1,70.2,10.6,78.3,209.6,1730.4,1149.6
1649006228,6,127,334,28,8,12,542,17.5,0.1,40.4,5.8,70.6,193.3,1547.5,1026.2
1649006258,6,127,334,29,12,24,822,26.2,1.4,51.8,8.7,77.7,208.5,1718.2,1141.4
1649006288,6,127,334,28,10,16,572,13.2,0,30.7,4.4,72.5,197.4,1593.9,1057.5
1649006318,6,127,334,29,9,17,754,26.4,0.7,53.1,8.8,74.4,201.3,1637.8,1087.1
1649006348,6,127,334,29,9,22,756,29.1,0.6,69.6,9.7,75.6,204,1668,1107.5
1649006378,6,127,334,27,10,15,565,11.5,0.2,20.1,3.8,72,196.2,1580.1,1048.2
1649006408,6,127,334,27,9,14,539,17.2,0.3,36.2,5.7,71.1,194.4,1560.5,1035
1649006438,6,127,334,29,12,18,730,26.1,0.8,57.3,8.7,75.4,203.5,1662.4,1103.7
1649006468,6,127,334,29,9,15,644,14.3,0,28.9,4.8,72.9,198.1,1601.9,1062.9
1649006498,6,127,334,29,13,20,763,24.6,0.9,60.6,8.2,76.5,205.9,1689.5,1122
1649006528,6,127,334,29,10,17,568,22.5,0.8,43.6,7.5,73.1,198.6,1607.4,1066.6
1649006558,6,127,334,28,12,18,646,17,0.1,29.8,5.7,74.5,201.5,1640,1088.6
1649006588,6,127,334,28,11,15,585,12.4,0.3,21.1,4.1,72.8,198,1600.8,1062.2
1649006618,6,127,334,29,12,18,783,25.2,0.7,46.4,8.4,76,204.7,1676.1,1112.9
1649006648,6,127,334,27,10,19,635,22.2,0.7,35.3,7.4,73.7,199.9,1621.3,1076
